time,fundingRate
2020-04-16 16:00:00.000,0.0001
2020-04-17 00:00:00.000,0.0001
2020-04-17 08:00:00.000,6.438e-05
2020-04-17 16:00:00.000,0.0001
2020-04-18 00:00:00.000,0.0001
2020-04-18 08:00:00.000,0.0001
2020-04-18 16:00:00.000,0.0001
2020-04-19 00:00:00.000,0.0001
2020-04-19 08:00:00.000,0.0001
2020-04-19 16:00:00.000,-5.326e-05
2020-04-20 00:00:00.000,1.886e-05
2020-04-20 08:00:00.000,0.0001
2020-04-20 16:00:00.000,0.0001
2020-04-21 00:00:00.000,0.0001
2020-04-21 08:00:00.001,2.539e-05
2020-04-21 16:00:00.000,-0.000119
2020-04-22 00:00:00.001,-9.456e-05
2020-04-22 08:00:00.000,-0.00029455
2020-04-22 16:00:00.000,-0.00100201
2020-04-23 00:00:00.000,-0.00013308
2020-04-23 08:00:00.001,-0.0016793
2020-04-23 16:00:00.000,-0.00396795
2020-04-24 00:00:00.000,-0.00042239
2020-04-24 08:00:00.000,0.0001
2020-04-24 16:00:00.000,0.0001
2020-04-25 00:00:00.003,0.0001
2020-04-25 08:00:00.000,0.0001
2020-04-25 16:00:00.000,0.0001
2020-04-26 00:00:00.000,0.0001
2020-04-26 08:00:00.000,0.0001
2020-04-26 16:00:00.000,0.0001
2020-04-27 00:00:00.000,0.0001
2020-04-27 08:00:00.005,0.0001
2020-04-27 16:00:00.000,0.0001
2020-04-28 00:00:00.000,0.0001
2020-04-28 08:00:00.000,-0.00033433
2020-04-28 16:00:00.000,-0.00046293
2020-04-29 00:00:00.000,-0.00020173
2020-04-29 08:00:00.001,0.0001
2020-04-29 16:00:00.000,0.0001
2020-04-30 00:00:00.000,0.0001
2020-04-30 08:00:00.000,0.0001
2020-04-30 16:00:00.000,-0.00022031
2020-05-01 00:00:00.000,0.0001
2020-05-01 08:00:00.000,0.0001
2020-05-01 16:00:00.000,0.0001
2020-05-02 00:00:00.000,0.0001
2020-05-02 08:00:00.000,3.01e-06
